organization_name,organization_url,category,num_projects,irc_channel,contact_email,technologies,topics,project_title,project_short_description,project_description,student_name,project_code_url,project_url
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Enhance verification for APISIX ingress controller,"Currently, the basic structural verification of CRD has been completed in APISIX Ingress Controller, but more verification is still needed. For...","<p>Currently, the basic structural verification of CRD has been completed in APISIX Ingress Controller, but more verification is still needed. For example, plug-in schema verification, dependency verification between APISIX objects, rule conflict verification, etc. In this project, I will enhance the verification for APISIX Ingress Controller by implementing validating admission webhooks, which can avoid some errors caused by YAML when the user defines the CRD.</p>
",Huaxi Jiang,https://gist.github.com/fgksgf/27d7d8d90fc688bdfb686c4387240e14,https://summerofcode.withgoogle.com/archive/2021/projects/6468310341779456/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Application Proposal for Apache Clerezza,The purpose of this task is to define an ontology for conversations and to create a Java library based on Apache Clerezza to store them. Signal...,"<p>The purpose of this task is to define an ontology for conversations and to create a Java library based on Apache Clerezza to store them. Signal (<a href=""https://signal.org/docs/"" target=""_blank"">https://signal.org/docs/</a>) is one of many messaging apps which is open source. This task recommends to integrate the library to be developed into Signal (<a href=""https://github.com/signalapp"" target=""_blank"">https://github.com/signalapp</a>) for testing.</p>
",Yusuf Karadag,https://github.com/miador/clerezza-signal,https://summerofcode.withgoogle.com/archive/2021/projects/5668477070737408/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Proposal for cloudstack: cloning a VM,"Currently, cloudstack does not have an option for the user to clone a VM. In order to achieve a full clone, we have to manually handle it by using...","<p>Currently, cloudstack does not have an option for the user to clone a VM. In order to achieve a full clone, we have to manually handle it by using snapshots, new disk and then new attachment. The manual way of creating a VM causes extra overhead for the user like the temporary snapshots should also be manually cleaned up after the steps. This may influence the reliability of the system since issues may increase for a missing step.
This proposal aims to integrate all these steps into one API and one UI interface and the whole project focus consists of mainly three parts:</p>
<ul>
<li>An independent integrated full clone API (adapt to different hypervisors, ones support clone and ones doesn’t)</li>
<li>An UI interface providing the clone option</li>
<li>Implementation steps for updating the related db information table</li>
</ul>
",Junxuan Wu,https://github.com/apache/cloudstack/pull/5216,https://summerofcode.withgoogle.com/archive/2021/projects/5669923870736384/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",COMDEV-412 Apache DolphinScheduler Parameter coverage,Currently parameter configuration of DolphinScheduler is mainly based on configuration files. However there’s no way to override parameters when the...,"<p>Currently parameter configuration of DolphinScheduler is mainly based on configuration files. However there’s no way to override parameters when the same parameter is passed as JVM parameter at server startup. This project is about introducing parameter injection from java JVM arguments to server runtime,  so that one can override a particular parameter which is externalised to a configuration file.</p>
",nrumeshp,https://github.com/apache/dolphinscheduler/pull/6027,https://summerofcode.withgoogle.com/archive/2021/projects/5696192259817472/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Multiple SSH key holding on CloudStack,"Project proposal on issue#4813 about holding multiple SSH keys.
As of now, ACS supports only a single SSH key to be added / reset on a VM. Here I...","<p>Project proposal on issue#4813 about holding multiple SSH keys.
As of now, ACS supports only a single SSH key to be added / reset on a VM. Here I propose a project on support of multiple SSH Keys.</p>
",Bikram Biswas-1,https://docs.google.com/document/d/1uRSKex-8fNoYdj4skx2UXtciRDj5Hf7kQiXqPA4Jqso,https://summerofcode.withgoogle.com/archive/2021/projects/5728925379985408/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Functional Enhancements To Fineract CN Mobile Application,"The Fineract-cn-mobile application is the Android client of Apache Fineract CN, built on top of the FIneract CN Platform. It provides banking...","<p>The <strong>Fineract-cn-mobile</strong> application is the Android client of Apache Fineract CN, built on top of the FIneract CN Platform. It provides banking solutions for people around the world who are unbacked. This app is for field officers who go to their customers and provide them with financial services.</p>
<p><strong>Achieved Goals:</strong></p>
<p>-&gt; Added support for all the Teller functionalities such as creating, editing, Viewing Tellers.</p>
<p>-&gt; Improved offline functionality in the application via Couchbase Implementation.</p>
<p>-&gt; Added support for viewing, creating and editing products.</p>
<p>-&gt; Added support for various Account-related functionalities, including viewing, creating and editing accounts. Also added support to lock, close, and reopen Accounts.</p>
<p>-&gt; Added Task management features for the Tellers, Account and products section.</p>
<p>-&gt;  Extended the Kotlin support in App and replaced the already implemented MVP architecture with the Google recommended Model-View-View-Model (MVVM) architecture. Also extended.</p>
<p>-&gt; Added UI/Integration tests.</p>
<p><strong>Work in progress:</strong></p>
<p>-&gt; UI for payment-hub integration is almost complete; APIs would be integrated once ready.</p>
<p>-&gt; Improve GIS features once the Endpoints are made.</p>
",Varun Jain,https://gist.github.com/varsvat/be08d5234770b1c22d809177564a6276,https://summerofcode.withgoogle.com/archive/2021/projects/5754030134919168/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Containerisation of Apache Synapse ESB,"The Apache Synapse ESB currently exists as a standard server runtime, the same state it’s been since inception. However cloud native technologies...","<p>The Apache Synapse ESB currently exists as a standard server runtime, the same state it’s been since inception. However cloud native technologies have in the meantime advanced significantly and concepts such as containerisation have been introduced.
Containerisation brings with it several benefits such as portability, scalability, faster deployment &amp; increased security.</p>
<p>This project aims to containerise Apache Synapse while not being detrimental to its current features and capabilities.</p>
",Nuwan Jayawardene,https://github.com/n-jay/gsoc-2021/tree/feature1,https://summerofcode.withgoogle.com/archive/2021/projects/5088417175568384/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Add ttl for cassandra snapshots,Currently Cassandra can create snapshots of SSTables containing all data of concrete Column Family (Analogue of the table into RDBMS).Snapshot is a...,"<p>Currently Cassandra can create snapshots of SSTables containing all data of concrete Column Family (Analogue of the table into RDBMS).Snapshot is a copy of original data, represented by the hard link.They can be created before each compaction or before keyspace truncation.User also can manually create snapshot via nodetool snapshot command. After snapshot creation it is not managed by Cassandra.The goal of the task is to make it possible to set TTL to snapshot and automatically delete it after it’s expiration.</p>
",fibersel,https://github.com/apache/cassandra/pull/1046,https://summerofcode.withgoogle.com/archive/2021/projects/5128135825162240/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Fineract Client,"A Java and Retrofit2 based library, which mainly focuses on building an abstraction layer over the fineract API. Currently, all the MIFOS application...","<p>A Java and Retrofit2 based library, which mainly focuses on building an abstraction layer over the fineract API. Currently, all the MIFOS application uses fineract API and has a lot of repeated code for API integration hence the main motive of this project was to eliminate the boilerplate API integration code and provide an SDK with proper and comprehensive documentation so that it can be easily integrated with all the MIFOS's front end application. 
This summer I will be spending most of my time automating the steps that are currently used for generating API. Some of them are creating templates, publishing documents, improving CI/CD, etc. Apart from that this year's end goal is to release the SDK for <a href=""https://github.com/apache/fineract/releases"" target=""_blank"">fineract 1.4.0 or 1.5.0</a> whichever the latest is until then.</p>
",Danish Jamal,https://gist.github.com/danishjamal104/ddb099d5f7985dc08537db658c178a81,https://summerofcode.withgoogle.com/archive/2021/projects/5246508378619904/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Implementing Work Stealing on Nemo,This project aims to optimize the performance of Nemo by dynamically splitting skewed tasks of a job based on the information collected from runtime...,"<p>This project aims to optimize the performance of Nemo by dynamically splitting skewed tasks of a job based on the information collected from runtime metrics, executing them in parallel, and merging them afterwards. The goal is achieved through the following four steps: First, gather relevant metrics during execution. Second, using the gathered statistics, determine which task is skew(i.e. needs a longer time to finish) periodically. Third, Split the skewed tasks in half and allocate the latter splitted half to the new task. And lastly, execute the new task and check its performance.</p>
",Hwarim Hyun,"https://github.com/apache/incubator-nemo/pull/312,",https://summerofcode.withgoogle.com/archive/2021/projects/5555996843311104/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",APISIX ingress controller integration with Knative Serving,"Knative is an extension of Kubernetes and is specifically designed for serverless workloads. Knative Serving, as one of the core components of...","<p>Knative is an extension of Kubernetes and is specifically designed for serverless workloads. Knative Serving, as one of the core components of Knative, runs scalable containers based on ingress gateway as its network layer to route traffic and control the flow of API calls. Currently, Istio is the default ingress gateway of Knative Serving. Other community-based gateway implementations such as Kong and Gloo are also supported.</p>
<p>APISIX, a dynamic, real-time, and high-performance API gateway, comes with an ingress controller which can be used in Kubernetes. The ingress controller of APISIX, however, has no support for Knative. This limits its use scenarios. This project aims at providing support for APISIX for Knative. Main tasks include</p>
<ol>
<li>understanding the mechanism of Knative Serving and APISIX ingress controller.</li>
<li>Implement support for APISIX as Knative ingress gateway</li>
<li>Writing tests documentation, or articles for the newly added feature</li>
</ol>
<p>As a result, APISIX ingress controller will be an alternative Knative network layer to manage ingress traffic.</p>
",Fang Hu,https://gist.github.com/fhuzero/a913eb2ae3cddb04b0019dc95c0daebe,https://summerofcode.withgoogle.com/archive/2021/projects/6199699496763392/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",[Incubator-Nemo] Accurate Task Execution Simulator for Distributed Data Processing,This is a project that develops a simulator consisting of an executor model abstracted based on statistics and a scheduler model that are executed...,"<p>This is a project that develops a simulator consisting of an executor model abstracted based on statistics and a scheduler model that are executed like actual running with manually managed timeline. Directly, this project can increase the reliability of nemo. Indirectly it can contribute to speed up future projects and be a springboard to future projects.</p>
",Hae Dong Lee,https://lemarais.github.io/gsoc/2021/08/24/GSoC-final-evaluation.html,https://summerofcode.withgoogle.com/archive/2021/projects/6209738378838016/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries","Redesign, develop and refactor APISIX landing page","I propose my project idea relating to Apache APISIX growth, titled ""Redesign, develop and refactor Apache APISIX landing page and documentation...","<p>I propose my project idea relating to Apache APISIX growth, titled <strong>""Redesign, develop and refactor Apache APISIX landing page and documentation website""</strong>.
Main reasons for me to propose this project are -</p>
<ul>
<li>Website doesn’t show the most important features of APISIX</li>
<li>Website lacks a secondary call-to-action (After download) to the docs for which the website is made for.</li>
<li>Website lacks the amount of information needed to explain the usefulness of APISIX and why it is better.</li>
<li>The copywriting in certain sections of the website is too long (description section)</li>
<li>Website lacks accessibility in images. For instance, the APISIX architecture image is not clear on desktop.</li>
<li>Website lacks visual design as a whole, when compared to other SaaS product websites.</li>
</ul>
<p>Considering the above issues, it is essential that a redesign is needed to solve this, because to solve them would require a rework of the design and copywriting in the website.</p>
",ShivamSingh,https://gist.github.com/1502shivam-singh/08dfa68024c4503f12cc22df81c4ff96,https://summerofcode.withgoogle.com/archive/2021/projects/4768141195870208/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Machine Learning Credit Scorecard PHASE 4,Financial Organizations using Mifos/Fineract are depending on external agencies or their past experiences for evaluating credit scoring and...,"<p>Financial Organizations using Mifos/Fineract are depending on external agencies or their past experiences for evaluating credit scoring and identification of potential NPAs. Though information from external agencies is required, financial organizations can have an internal scorecard for evaluating loans so that preventive/proactive actions can be done along with external agencies reports. In industry, organizations are using rule based, Statistical and Machine learning methods for credit scoring, predicting potential NPAs, fraud detection and other activities. This project aims to implement a scorecard based on statistical and ML methods for credit scoring and identification of potential NPAs.</p>
",Nasser Yemdjih Kaze,https://gist.github.com/xurror/bba79ecbf063dd8eae8ee9c24732701e,https://summerofcode.withgoogle.com/archive/2021/projects/6114688672202752/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Nemo Optimization by WAN Hierarchical Aggregation and Fidelity Control,This GSOC project aims to optimize Nemo execution by performing hierarchical aggregation and controlling its fidelity based on the distance of a...,"<p>This GSOC project aims to optimize Nemo execution by performing hierarchical aggregation and controlling its fidelity based on the distance of a geo-distributed data processing environment. The project consists of four main tasks: First, implement and check the correctness of the hierarchical aggregation. Second, evaluate the performance improvement in the point of throughput. Third, add the layer of fidelity control which varies on the different levels of hierarchy. And last, implement a learning-based model which automatically adjusts the hierarchy and fidelity level.</p>
",Ji Ho Kang,https://kangji.github.io/nemo-wan-hierarchical-aggregation/,https://summerofcode.withgoogle.com/archive/2021/projects/4904415944769536/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Apache James - Implement Thread support for JMAP,"JMAP is an email application protocol to modernise IMAP, on top of HTTP using a JSON format. JMAP is designed to make efficient use of limited...","<p>JMAP is an email application protocol to modernise IMAP, on top of HTTP using a JSON format. JMAP is designed to make efficient use of limited network resources and to be horizontally scalable to a very large number of users. Apache James is one of the first implementations of this new standard.</p>
<p>Mail user agents generally allow displaying emails grouped by conversations (replies, forward, etc...). As a part of JMAP RFC-8621 implementation (<a href=""https://tools.ietf.org/html/rfc8621#page-20"" target=""_blank"">https://tools.ietf.org/html/rfc8621#page-20</a>), there are dedicated concepts: threads.  JMAP Threads is already implemented In Apache James in a rather naive way: each email is a thread of its own. This naive implementation is specification compliant but defeats the overall purposes of threads: emails which related to a topic should belong to a thread.</p>
<p>James’s data models, storage APIs, and some JMAP methods at HTTP level need to be changed to make sure the purpose of the thread is reached.</p>
",Hồng Quân Trần,https://gist.github.com/quantranhong1999/8147f52a1b17f0461a9f1f27fc8b5303,https://summerofcode.withgoogle.com/archive/2021/projects/4918420021182464/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Support JOOQ API within gora-sql module,Currently the gora-sql module is outdated and only supports mysql database scheme. This module can be rewritten in JOOQ in such a way that it can...,"<p>Currently the gora-sql module is outdated and only supports mysql database scheme. This module can be rewritten in JOOQ in such a way that it can support any Relationshional database store [2]. JOOQ is a widely used Java framework which helps to build applications where persistence requires and is highly regarded by industry specialists over Hibernate &amp; JDBC [2]. Hibernate itself is very distant from normal sql queries and JDBC has security concerns and also too much hassle when it comes to transaction handling. JOOQ will be a very good addition to the Apache Gora project as it creates a path for Relational databases to work with apache gora seamlessly.</p>
",infaz,https://github.com/apache/gora/pull/246,https://summerofcode.withgoogle.com/archive/2021/projects/5762844951314432/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Apache OODT - Improving OPSUI React.js UI with Advanced Functionalities,This project aims to improve the functionalities of the Apache OODT OPSUI React.js User Interface and implement a REST API for the resource manager...,"<p>This project aims to improve the functionalities of the Apache OODT OPSUI React.js User Interface and implement a REST API for the resource manager component of Apache OODT. The current OPSUI React.js dashboard which has been developed in the Apache Wicket framework will be replaced with the React.js UI on the completion of this project.</p>
",Pavindu Lakshan,https://pavindulakshan.medium.com/gsoc-2021-improving-apache-oodt-opsui-react-js-ui-with-advanced-functionalities-8d1a8b080c8a,https://summerofcode.withgoogle.com/archive/2021/projects/5863359534071808/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",NuttX Support for Rapid Control Applications Development with pysimCoder,NuttX is a real time operating system which provides wide support for smaller and cheaper microcontrollers and development boards. PysimCoder is an...,"<p>NuttX is a real time operating system which provides wide support for smaller and cheaper microcontrollers and development boards. PysimCoder is an open source Rapid Control Application Design tool which is able to transfer block diagrams into C code. Main goal of the project is to integrate and test pysimCoder support for various kinds of drivers supported by NuttX. The main target platform is iMXRT1060 MCU, but some other platforms like STM32 or RISC-V ESP32-C3 can also be considered for testing and demonstration.</p>
",Michal Lenc,https://cwiki.apache.org/confluence/display/NUTTX/%5B2021%5D+NuttX+Support+for+Rapid+Control+Applications+Development+with+pysimCoder,https://summerofcode.withgoogle.com/archive/2021/projects/5866655485263872/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",UX Enhancements,"There are 3 sub-projects in the UX improvements, they are :

Implementation of shortcut navigation using the keyboard on CloudStack client. 
Adding...","<h4>There are 3 sub-projects in the UX improvements, they are :</h4>
<ul>
<li>Implementation of shortcut navigation using the keyboard on CloudStack client. </li>
<li>Adding the confirmation dialogues with keyboards shortcuts, like for press enter/space to confirm and ESC to cancel.</li>
<li>Autoscroll to error field in form submissions.<br>
Apart from these some bug fixes for UI like translation doesn’t work completely for few languages, and some more UI improvements.</li>
</ul>
",Apurv Gupta,https://apurv-1.github.io/gsoc2021-final-report/,https://summerofcode.withgoogle.com/archive/2021/projects/5909142476161024/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Enhanced authentication for APISIX Dashboard,"Current problem
A simple identity authentication module has been implemented in the current panel, which supports the user name/password...","<h3>Current problem</h3>
<p>A simple identity authentication module has been implemented in the current panel, which supports the user name/password authentication mode, but its implementation faces some problems.</p>
<p>First of all, in the currently implemented authentication mode, the user name and password are stored in a configuration file in plain text. It does not support hot updates, nor does it support dynamic addition by programs, and it is also difficult to ensure security.</p>
<p>Also, the back-end part currently does not implement an abstract authentication framework specification, and can only implement a single authentication mode, which cannot be extended.</p>
<h3>Project Summary</h3>
<p>This proposal aims to implement an extensible abstract framework for the front-end and back-end so that it can be extended to other authentication methods while retaining the existing username/password mode and improving it.</p>
",Zeping Bai,https://github.com/apache/apisix-dashboard/pull/2010,https://summerofcode.withgoogle.com/archive/2021/projects/5928497645617152/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Functional Enhancements to Fineract CN Mobile,"As we know FIneract CN Mobile is a mobile field operations app built upon the brand new Apache Fineract CN micro-services architecture, with an MVP...","<p>As we know FIneract CN Mobile is a mobile field operations app built upon the brand new Apache Fineract CN micro-services architecture, with an MVP architecture and material design. So this year the focus of this project will be on providing very necessary and some UI-specific functional enhancements to the app. This project will cover the following tasks, integration of Payment Hub to enable disbursement via Mobile Money API, Adding UI and functionalities for remaining operations that are accounts, tellers, and products management, Adding FAQ section and multiple theme support, extending the offline mode via Couchbase, writing unit, integration, and UI tests for better testing, and last but not least converting existing Java code to Kotlin for KMM support.</p>
",Kinar Sharma,https://gist.github.com/EGOR-IND/e13db2d9bcbb221d46741ec3644e800c,https://summerofcode.withgoogle.com/archive/2021/projects/5985136419536896/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Proofread Oracle DML SQL Definitions for the ShardingSphere Parser,Apache ShardingSphere uses ANTLR (ANother Tool for Language Recognition) as a generator for the SQL parser engine and obtains SQL statements from AST...,"<p>Apache ShardingSphere uses ANTLR (ANother Tool for Language Recognition) as a generator for the SQL parser engine and obtains SQL statements from AST (Abstract Syntax Tree). Currently, the ShardingSphere parser engine has basic Oracle DML SQL definitions but does not align with Oracle documentation.</p>
<p>This proposal suggests proofreading Oracle DML SQL definitions and corrects them according to Oracle documentation. This will be achieved by:</p>
<ul>
<li>Proofread and change the target ANTLR files which contain Oracle DML SQL definitions. </li>
<li>Add unit tests to ensure newly proofread and modified SQL definitions work properly.</li>
</ul>
<p>Once the ShardingSphere parser engine is aligned with Oracle's DML documentation, the users and developers of Apache ShardingSphere can parse a complete set of Oracle DML SQL statements.</p>
",Thanoshan M.V.,https://mvthanoshan.medium.com/apache-shardingsphere-proofread-oracle-dml-sql-definitions-gsoc-2021-fcf6fdcbf34a,https://summerofcode.withgoogle.com/archive/2021/projects/6296096749387776/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Dynamic Partitioning for Interval Joins in Asterix Database,"Asterix currently requires a static range hint in the query when performing interval joins. The range hint supplies split points for input data, then...","<p>Asterix currently requires a static range hint in the query when performing interval joins. The range hint supplies split points for input data, then data is partitioned and sent to separate nodes based on those split points. A static query hint is nice because it gives the user more control over the split points and data partitioning, but it would be nice to have the option to run a query without having to process the data and its split points in advance. Within the last year, code was added to Asterix that implemented a spatial join with a dynamic range hint. This code can pick split points (or tiles) before the join. For my project, I am going to take that code, learn how it works, and then refactor and write code to make it work with interval data and interval joins.</p>
",Caleb Herbel,https://gist.github.com/cherbel/44c0f2ab58ee455bd7921ef5554c575d,https://summerofcode.withgoogle.com/archive/2021/projects/5147213700792320/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Apache CloudStack - Synchronization of network devices on newly added hosts for Persistent Networks,"Apache CloudStack’s persistent networks have been a solution for system administrators, that abstracts away the micromanaging of resources like...","<p>Apache CloudStack’s persistent networks have been a solution for system administrators, that abstracts away the micromanaging of resources like virtual machines and physical devices (like routers and switches) and avoids the inconvenience of setting up the network for every individual host. 
Even though the persistent network is quite powerful, it lacks a dynamic to simply add a new host to a cluster and have it automatically configured for the persistent networks resources of the zone. 
The project idea aims to introduce a feature to CloudStack, with which detecting newly added hosts and creating the persistent network’s resources will be automated to further reduce the management of a cluster during its lifecycle.</p>
",Sang Woo Bae,https://github.com/apache/cloudstack/pull/5195,https://summerofcode.withgoogle.com/archive/2021/projects/5165975426564096/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Apache ShardingSphere - Proofread the Oracle DDL/TCL SQL Definitions,ShardingSphere parser engine helps users parse a SQL to get the AST (Abstract Syntax Tree) and visit this tree to get SQLStatement (Java Object). At...,"<p>ShardingSphere parser engine helps users parse a SQL to get the AST (Abstract Syntax Tree) and visit this tree to get SQLStatement (Java Object). At present, this parser engine can handle SQLs for MySQL, PostgreSQL, SQLServer and <code>Oracle</code>, which means we have to understand different database dialect SQLs. This project is focused on proofreading all the TCL (Transaction Control Language) SQL definitions and all the Oracle DDL (Data Definition Language) SQL definitions except for ALTER, DROP, CREATE and TRUNCATE.</p>
",Liangda Wang,https://github.com/apache/shardingsphere/issues/10513,https://summerofcode.withgoogle.com/archive/2021/projects/5176643219357696/
The Apache Software Foundation,https://www.apache.org,Programming languages,28,https://wiki.apache.org/general/IRC,mailto:mentors@community.apache.org,"c, java, c++, rust","big data, cloud, libraries",Proposal for Apache SkyWalking: Python agent supports profiling,"Apache SkyWalking already has a Python Agent with relatively complete functions, but it still has some functional deficiencies compared with Java...","<p>Apache SkyWalking already has a Python Agent with relatively complete functions, but it still has some functional deficiencies compared with Java Agent. One of these is the ability to profile running projects.  In this project, I will implement the profiling function for the Python Agent of SkyWalking. 
Because the Java Agent already implements this functionality, so the code in the oapserver and the report protocol can be reused, but the Python Agent needs to implement the code that accepts the profiling task command and the code associated with the profiling sample.</p>
",Ke Zhang,https://github.com/Humbertzhang/GSOC2021FinalReport,https://summerofcode.withgoogle.com/archive/2021/projects/5224136162410496/
The ENIGMA Team,https://enigma-dev.org,Programming languages,2,https://discord.gg/XTzB43C,mailto:enigma-team@googlegroups.com,"android, opengl, c++, qt5","graphics, game development, compiler, programming, game design",Polygon Based Collision Detection System,A Collision Detection system that is an alternate to Bounding Box and Precision Collision Systems. Used In Enigma to detect collisions in a game...,"<p>A Collision Detection system that is an alternate to Bounding Box and Precision Collision Systems. Used In Enigma to detect collisions in a game between objects and sprites.</p>
",Nabeel Danish,https://github.com/enigma-dev/enigma-dev/pull/2229,https://summerofcode.withgoogle.com/archive/2021/projects/5100634545586176/
The ENIGMA Team,https://enigma-dev.org,Programming languages,2,https://discord.gg/XTzB43C,mailto:enigma-team@googlegroups.com,"android, opengl, c++, qt5","graphics, game development, compiler, programming, game design",Android Support for ENIGMA,"This project aims to fix the issues regarding the Android platform that includes fixing the shader, adding a new audio system and the addition of ...","<p>This project aims to fix the issues regarding the Android platform that includes fixing the shader, adding a new audio system and the addition of  tilt for a smooth gaming experience on Android Devices.</p>
",Abhishek Kumar Jha,https://github.com/enigma-dev/enigma-dev/pull/2261,https://summerofcode.withgoogle.com/archive/2021/projects/4918214366068736/
The Honeynet Project,https://honeynet.org,Security,11,https://gsoc-slack.honeynet.org/,mailto:project@honeynet.org,"c, python, django, c++, docker","fuzzing, network analysis, honeypot, hypervisor introspection, malware analysis",PcapMonkey Improvements,"PcapMonkey provides an easy way to analyze .pcap using Suricata, Zeek, and Elastic SIEM.
The goal of this proposal is to improve and enhance...","<p>PcapMonkey provides an easy way to analyze <em>.pcap</em> using Suricata, Zeek, and Elastic SIEM.
The goal of this proposal is to improve and enhance PcapMonkey to help analysts work faster. A broad list of work to be done in the project during the summer is:</p>
<ul>
<li>Improve Suricara, Zeek, and <em>.evtx</em> integrations.</li>
<li>Follow standard Elastic Common Schema.</li>
<li>Implement a test architecture for PcapMonkey.</li>
<li>Addition of multiple functionalities like live traffic analysis and Zeek Package Manager integration to take PcapMonkey further.</li>
</ul>
",Hariom Chaturvedi,https://gist.github.com/hariomch/95d3d7fcfa86b0b1da0b714cf81d8902,https://summerofcode.withgoogle.com/archive/2021/projects/6683198662115328/
The Honeynet Project,https://honeynet.org,Security,11,https://gsoc-slack.honeynet.org/,mailto:project@honeynet.org,"c, python, django, c++, docker","fuzzing, network analysis, honeypot, hypervisor introspection, malware analysis",IntelOwl Connectors Manager and Integrations,IntelOwl is an Open Source Intelligence (OSINT) solution designed with the intent to help the community to get threat intelligence data about an...,"<p>IntelOwl is an Open Source Intelligence (OSINT) solution designed with the intent to help the community to get threat intelligence data about an observable such as a specific file, an IP, etc from a single source at scale. One of the strongest limitations of this project is the lack of built-in integrations with other widespread open-source CTI platforms such as MISP and OpenCTI. I propose a new component of the project - a connectors manager which would help connect IntelOwl with any external tool for be it enhancing the data it generates or performing automated analysis on the data it generates; or those which would facilitate the integration with other threat intelligence platforms. Along with this, I would also add the integrations for MISP and OpenCTI which the community has been eagerly waiting for.</p>
",Shubham Pandey (sp35),https://www.honeynet.org/2021/08/20/gsoc-2021-project-summary-intelowl-connectors-manager-and-integrations/,https://summerofcode.withgoogle.com/archive/2021/projects/6736707847716864/
