title,contributor_name,code_link,mentors,organization,technologies,topics,project_details,url
Rocket Chat TUI Proposal,Sitaram Rathi,https://dev.to/srrathi/gsoc-final-report-rocket-chat-tui-3ld0,"Debdut Chakraborty, Aaron Ogle",rocket.chat,"golang, tui",TUI,"The aim is to develop an attractive Rocket Chat Text TUI using bubbles and bubbletea go package. By using bubble and bubbletea the TUI can be made easy to understand and user friendly. To communicate with apis and database Integrating Rocket chat go SDK with minimal latency of SDK api calls. If required, developing separate api’s in the sdk for TUI specific use cases.",https://summerofcode.withgoogle.com/programs/2022/projects/ZKdPvH2Y
Functional Operators in the Blocks Editor,SiyaoLi,https://github.com/siyaoL1/GSoC2022/blob/work_summary/work_summary.md,"Susan Rati Lane, Mark Friedman, Lyn Turbak",MIT App Inventor,"javascript, java, Blockly, Schme",app development,"Functional programming is a programming paradigm where programs are constructed by composing pure functions, avoiding shared state, mutable data, and side effects. Many operators in functional programming are commonly used to make code more concise, and less complex. This proposal hopes to expand the operations in the block editor of MIT App Inventor by implementing new blocks commonly found in functional programming, such as map, reduce, fold, etc.",https://summerofcode.withgoogle.com/programs/2022/projects/HBUJwOG6
Make Picard work in single instance mode,skelly37,https://blog.metabrainz.org/2022/09/11/my-google-summer-of-code-2022-summary/,"Zas, outsidecontext",MetaBrainz Foundation Inc,python,"music, single-instance, desktop app, pipes","Currently, running picard always spawns a new instance. It would be useful to pass the arguments to an already running instance (if exists). The best way to achieve this is to utilize named pipes, they work on all supported operating systems (i.e. Windows, Linux, MacOS). This project is part of the big Picard 3.0 update. To learn more, read: https://github.com/skelly37/GSoC-2022",https://summerofcode.withgoogle.com/programs/2022/projects/ItQ0NNLd
Casbin for .NET & Casdoor .NET SDK,sociometry,https://gist.github.com/sociometry/5b0d86d68585c12b42b7b5ad42736064,"Yang Luo, Sagilio",Casbin,.net,security,"Casbin for .NET: a. Feature Request: subjectPriority b. Support ""in"" special grammar c. Validate and compile matcher when loading model d. Improve the unit test coverage Casdoor .NET SDK: a. Provide console native app and web app samples Enhance ecosystem: a. Support ASP.NET Core and Blazor (Enhance Casbin.AspNetCore) b. Provide Official Redis adaptor/watcher.",https://summerofcode.withgoogle.com/programs/2022/projects/5aHLiSHA
Quick navigation in DocC Render,Sofía Rodríguez,https://forums.swift.org/t/pitch-quick-navigation-in-docc-render/59550,"Marina Aísa, Franklin Schrans, Beatriz",Swift,"javascript, css, vue, SCSS","web, documentation, Swift, docc-render","DocC Render is an open-sourced project that let us visualize `.doccarchive` on the web, it renders the compiled Swift codebase documentation in a clean and standardized UI making it easier for developers to learn, review and share packages and frameworks documentation. The codebase documentation can get very large easily and right now the DocC rendered website only provides certain filter and search capabilities through the sidebar, but besides that, there's no convenient way to explore the docs. In this project we are going to design and implement the “Quick Navigation” feature into swift-docc-render, allowing users to navigate and discover documentation symbols and files easily. Similar to ""Open Quickly"" in Xcode and other web-based documentation sites we will let the user type and find what they are looking for through some cool capabilities including fuzzy search, quick access to recent symbols, and keyboard navigation.",https://summerofcode.withgoogle.com/programs/2022/projects/R3HQnNal
Generalized columns in Htop,Sohaib Mohamed,https://gist.github.com/smalinux/e869b376b5c77cacdcda4cb14f027632,"Nathan Scott, Andreas Gerstmayr, BenBE",Performance Co-Pilot,"linux, c language, htop, ncurses library, BPF, cgroups, Performance Co-Pilot, PCP","linux, system programming, Performance engineering, BPF","Port BPF tools to Performance Co-Pilot PMDA and implement PCP/Htop DynamicTabs. The Htop utility recently acquired the ability to display multiple Tabs in its user interface. Currently, these display only process information. The aim of this project is to support generalized Tabs, where information beyond processes can be displayed in columns. The classic example of this would be being able to display cgroups on Linux.",https://summerofcode.withgoogle.com/programs/2022/projects/J0JxiboU
FossologyUI Overhaul and REST API Improvements,Soham Banerjee,https://github.com/soham4abc/GSOC22,"Shaheem Azmal M MD, Michael, Shruti Agarwal, Sahil Jha",FOSSology,"c, postgresql, php, reactjs","api, documentation, REST, Frontend Development, Backend Development",Working on to improve the current UI of the FOSSology project and bring it to completion. Fixing the known issues of the REST API and exposing new API endpoints to the frontend in order to introduce more functionality. Also adding API docs using SwaggerUI for better API testing and implementing them to the frontend.,https://summerofcode.withgoogle.com/programs/2022/projects/NMgsk1bT
Performance APIs spec compliance,Sohom Datta,https://docs.google.com/document/d/e/2PACX-1vQiUHVy-xInzBF7jqnZwB_3mcuvtz5GDcIoLprWPCEkspXykQlmjb6CmqdzPhVxgMGrPF7hIJ0_wUl1/pub,"Yoav Weiss, Ian Clelland",Chromium,"c++, html, css, js","testing, browser","The Performance API is a set of web APIs that implement the Performance interface of the High Resolution Time standard. The interface is exposed under the window.performance object and allows web developers to accurately determine and diagnose slowdowns, bottlenecks etc in their web applications. To ensure all developers encounter consistent behaviors and implementations of the Performance API across different web browsers, the web-platform-test project has a suite of tests that can be used to determine the browser's compliance with the current specification. These include tests for ResourceTiming, NavigationTiming, PaintTiming, ServerTiming, EventTiming portions of the API, and tests related to reporting the Performance entries and dealing with various methods of preloading resources. In this project, I will be working with mentors to bring Chromium’s implementation of the Performance API more in line with the implementation specified in the web standards. This will be done by analyzing, debugging and fixing failures reported by the web-platform-tests project. By the end of the project, I would want to achieve a 100% pass on all tests in the web-platform-tests suite and be able to address and provide fixes for tests that fail intermittently, as reported on the flake portal.",https://summerofcode.withgoogle.com/programs/2022/projects/Vqi9wYEF
VirtIO Balloon Performance Improvements,Soichiro Ueda,https://chromium-review.googlesource.com/c/chromiumos/third_party/kernel/+/3893455,Kameron Lutes,Chromium,"c, rust","virtualization, linux, kernel, VirtIO, Balloon","ChromeOS often uses virtualization. To share memory efficiently between VMs, it uses the VirtIO Balloon. However, ChromeOS intensifies CPU utilization when ballooning. The goal of this project is to improve performance of the VirtIO Balloon driver in the Linux kernel, and its communication with crosvm, which is the virtual machine monitor on ChromeOS.",https://summerofcode.withgoogle.com/programs/2022/projects/oWpd8ZlQ
Eye-Tracker using Deep Learning with Python + TensorFlow/Pytorch,Somnath Sharma,https://s0mnaths.github.io/Gaze-Tracker/,"Suresh, Dinesh",INCF,"python, android, tensorflow, pytorch","machine learning, computer vision, deep learning","Eye tracking can be used for a range of purposes, from improving accessibility for people with disabilities to improving driver safety. However, modern state-of-the-art mobile eye trackers are costly, often bulky devices that require careful setup and calibration, and they tend to be expensive. In this project, therefore, we aim to develop an affordable and open-source alternative to these Eye Trackers. In this project, we improve upon the basic implementation of Google's paper which is able to obtain very good performance using simple CNNs. We implement the architecture and train the model, run SVR experiments, and compare the results with Google's own implementation. We also need to connect them with an android application for data collection, as well as for evaluating the model’s performance in real time.",https://summerofcode.withgoogle.com/programs/2022/projects/jZT1muPe
Plugin for Selecting & Dragging & Doing Actions on Multiple Blocks,Songlin Jiang,https://hollowmansblog.wordpress.com/2022/08/13/my-google-summer-of-code-2022-google-blockly-workspace-multiselect-plugin/,"Evan Patton, Li Li",MIT App Inventor,"javascript, android, Blockly",web,"This project is to enable the selection of multiple blocks at the same time and allow moving and doing actions on multiple blocks on Blockly. This behaviour is pretty much the same as when you try to manage your files on your Operating System, and you can drag a rectangle to select multiple files, then moving them around, copying, deleting. The design is that the Blocks multi-select feature will be only functional when you hold the Shift key, so that users can still drag the workspace when not. Users can simply click on the blocks to select or unselect them, or drag a rectangle to select a set of them at the same time. A button would also be added to enable multi-selection feature in case users are unable to access the keyboard. It sounds like a little bit easy, but actually, I would say that it's not. Multiple selections can become a crazy-complex feature when you start thinking about the details. When dragging two blocks, you have to think about how the connections will work. When you right-click on multiple selections, you also have to make sure that those options apply to all blocks. And the touch screen problem would also need to be addressed. The feature request (https://github.com/google/blockly-samples/issues/267) has remained open on the GitHub Issues for 6 years, but it's still in the discussion phase and far from the beginning of Implementation there. So I hope we can implement that during GSoC 2022 if possible.",https://summerofcode.withgoogle.com/programs/2022/projects/9wF06HWE
Interfacing PODIO to Julia,Soumil Baldota,https://hepsoftwarefoundation.org/gsoc/blogs/2022/blog_PODIO_SoumilBaldota.html,"Benedikt Hegner, Thomas Madlener",CERN-HSF,"python, julia, jinja2","HEP, Event Data Modelling","Currently, two major languages are used in high-energy physics (HEP): C++ for numerically intensive code, where execution speed is critical, and Python for interactivity and simplicity of development (frequently used as 'glue' between high-performance code modules). Julia has recently sparked increased attention as a potential language for HEP. This could provide Python's convenient features while maintaining C++'s ideal computational efficiency. In order to continue this investigation, this project will interface the data model library PODIO with Julia. This will allow you to read existing data files into a Julia program. This project seeks to use the same YAML-syntax to auto-generate Julia code for the end user to be utilized in HEP, as well as to do performance testing to compare the language interfaces for C++ and Julia. General Plan PODIO can already : Read YAML files and validate and parse them to extract necessary information like data members, relations and vector members of components and form MemberVariable objects from that information, forming a object dictionary to be used by the jinja2 template engine (using templates for C++) to generate C++ code. Our Plan: Build a prototype without code generation to test whether the current info passed to the jinja2 template Engine by the ClassGenerator class is sufficient, Accordingly adding the pre-processing logic required to the ClassGenerator class create new templates and dictionaries for jinja2 to generate Julia code. Running tests on the Julia code and refactoring generator code. Benchmarking and Documentation.",https://summerofcode.withgoogle.com/programs/2022/projects/WGGtU8Pp
Improvements to the REPL workflow (TermLayouts.jl),Soumitra Shewale,https://github.com/soumitradev/TermLayouts.jl/blob/main/README.md,"Johnny Chen, Morten Piibeleht",The Julia Language,"julia, ImageInTerminal.jl, Term.jl, Julia Core Libraries","visualization, data science, image processing, terminal, Repl","The Julia REPL and notebooks like Jupyter Notebooks, Pluto.jl both have shortcomings, especially when considering Julia's data science work. For example, the Julia REPL requires additional packages to display images in the REPL and is inconvenient for repeated use. Images also clog the REPL, making it more inconvenient when pre-processing data. On the other hand, notebooks lack debugging tools and waste a lot of space in their layouts. A straightforward and extensible solution that uses the REPL and customizes it to our needs can bridge this feature and convenience gap. The TermLayouts.jl project aims to add extensions to the REPL and introduce a layout in which these extensions can be moved and resized to fit the user's needs. This layout can further be customized using a configuration file. This project will also seek to provide some essential extensions which most users would like to have. These extensions include a variable inspector, a fully-fledged debugger, and a plot area for displaying images. All the code will be thoroughly tested using unit tests and documented extensively for future ease of maintenance.",https://summerofcode.withgoogle.com/programs/2022/projects/PSQ7VA51
Integration of swaywm with regolith,Soumya Ranjan Patnaik,https://regolith-desktop.com/posts/sway_integration_gsoc/,Carlos Fernandez Sanz,CCExtractor Development,"c++, rust, wayland, meson, D-Bus, X Resources","GNOME, Wayland, Sway, Regolith","The project intends to achieve integration of swaywm with the regolith ecosystem. This means compatibility with GNOME applications and services, integration of a configuration management system with sway, theming using regolith look and support for other extras provided by regolith in a wayland-based environment.",https://summerofcode.withgoogle.com/programs/2022/projects/AcxhU0zS
Improving the lesson creation experience [part(a) + part(b)],Soumyajyoti Dey,https://medium.com/@soumyo123/google-summer-of-code-2022-with-oppia-ff7962efd6a5,Kevin,Oppia Foundation,"python, javascript",web,"The aim of this project is to provide two enhancements to the exploration editor page (for creating lessons) for lesson creators: (a) Development of a new ""Git-Blame"" like feature allowing users to see and navigate through the history of changes to a specific state card of an exploration. (b) Modification in the existing ""version-comparison feature"" allowing users to see the changes in the metadata properties of an exploration such as title, category etc., while comparing two versions of an exploration. The proposal contains details of calculation of the data related to the history of changes with the help of a beam job. It also contains details about unit tests and end-to-end tests used for testing the correctness of the changes.",https://summerofcode.withgoogle.com/programs/2022/projects/BZ43Q9ap
Improve and maintain 12 Sugar activities.,Sourabha G,https://github.com/sugarlabs/GSoC/pull/155,Srevin Saju,Sugar Labs,"Python3, Python2, gtk+ 3","game, desktop app, Pygames","Sugar Labs has more than 250 activities GitHub and elsewhere which have scope for improvement. Since the support for Python2 was withdrawn from Python Foundation, porting the activities to Python3 and GTK+ 3 is very crucial. My work on this project includes, (1) Porting activities to GTK+ 3 and Python3. (2) Implementing basic game design features which attracts the elementary grade children (activities from Honey). (3) Adding activity specific features like collaborations and enhance User Interface & User Experience. (4) Testing and modifying the activities to ensure 12 activities are ready to release.",https://summerofcode.withgoogle.com/programs/2022/projects/QsnvlGFj
Improve and maintain 12 Sugar activities,Sparsh Goenka,https://github.com/sugarlabs/GSoC/blob/master/archives/2022/student-reports/improve-and-maintain-12-activities-Sparsh-Goenka.md,Chihurumnaya Ibiam,Sugar Labs,"python, pygame, gtk3",vision,"Sugar has 250+ activities which have scope for improvements. This project will involve working on at least 12 activities to improve them, which involves: Porting activities to python3 Adding features to improve the game designs Improving overall UI and bug fixes",https://summerofcode.withgoogle.com/programs/2022/projects/sTY158cC
Mission Support System (MSS): Advanced CLI Plotting,Sreelakshmi Jayarajan,https://github.com/Open-MSS/MSS/wiki/Automated-Command-Line-Plotting-Tool-:-GSoC-2022,"Christian, joernu76, SonjaG, Reimar Bauer",Python Software Foundation,python,"automation, cli, Atmospheric Science","In atmospheric research flight planning, one task that users have to perform is retrieving a set of plots for several flights or hundreds of time-steps during post-campaign analysis or when compiling an overview over flights of a campaign during hindcasting. Another task is retrieving similar plots of the same parameters such as map section, level etc., on a daily basis. Both of these tasks cannot be accomplished in an efficient manner using the current MSS UI. In this project, a feature would be built to let users download a number of plots in Jupyter notebooks and user scripts in an automated fashion according to the given settings. A CLI tool would also be provided for the same.",https://summerofcode.withgoogle.com/programs/2022/projects/v3nOs3uY
Refine Architecture to Improve Extensibility,Sreeniketh Madgula,https://gitlab.com/aossie/agora-blockchain/-/blob/gsoc-2022/docs/GSOC_2022/Sreeniketh_Madgula.md,Raj Ranjan,AOSSIE,"Web3, Solidity, Truffle",blockchain,"Agora Blockchain is a decentralized platform for conducting elections. Agora is a library of voting algorithms like Moore's, Oklahoma etc. Some of these voting algorithms are already implemented by AOSSIE in a centralized manner using Scala as their backend. The current version of the DApp has only one voting algorithm - General. The idea is to extend support to other electoral systems - Majoritarian, Preferential(Oklahoma), Plurality etc. and result computation algorithms like Moore.",https://summerofcode.withgoogle.com/programs/2022/projects/0RUIkWHR
Porting xyz2mol to the RdKit core,Sreya G,https://github.com/rdkit/rdkit/pull/5557,"Greg Landrum, Joey Storer",Open Chemistry,"python, c++","chemistry, Graph Theory","This project aims to construct a C++ implementation of the Python package xyz2mol from Prof. Jan H. Jensen’s research group (https://github.com/jensengroup/xyz2mol) and integrate it into the RDKit alongside wrappers. The program will be able to convert the atomic coordinates and charge of an organic molecule presented as an xyz file to an RDKit molecule object. Once the tool is equipped, RDKit users will have another way to construct a molecule. The core work of the project will involve working on reimplementation of the Python programs function's. The main two steps of the program are 1) deriving atomic connectivities from coordinates and 2) determining the most favorable bond ordering from atomic connectivities. Atomic connectivities are found using either the Huckel method or through consideration of van der Waals radii. Favorable bond ordering is determined by considering different possible valences. The project is hence split up into these subparts. Bond ordering, atomic connectivity, formal charges, and the molecule’s conformation, among a few other factors, are combined to create an RDKit mol object.",https://summerofcode.withgoogle.com/programs/2022/projects/ugO4HoEX
Develop NLP examples using HuggingFace Transformers,Sreyan Ghosh,https://medium.com/@gsreyan/gsoc-2022-final-report-c4d7152b2ea4,Vasudev Gupta,TensorFlow,"python, github, tensorflow, keras","machine learning, ai, deep learning, nlp, Speech, Text","In this project, I propose to create NLP examples using transformer implementations from the Hugging Face Library; by developing easy-to-use and easy-to-understand Deep Learning pipelines for solving various NLP tasks. In the recent past, transformers have achieved state-of-the-art results in tasks like Question Answering, Machine Translation, etc. and the goal of my finished result is to develop additional code examples and Jupyter notebooks similar to Keras Examples that can be used by new-comers and other people at various stages of their learning journey to easily understand various deep learning workflows for complicated tasks. My proposed tasks include Speech Commands Classification, Abstractive, and Extractive text summarization, and Automatic Speech Recognition.",https://summerofcode.withgoogle.com/programs/2022/projects/tLgwQubw
Lightweight Object detection and tracking for resource restricted usage,Sri Siddarth Chakaravarthy,https://github.com/Sidd1609/GSOC,FYtao,OpenCV,"python, c++","computer vision, deep learning, Object Detection","Object detection has made great progress in the past few years along with the development of deep learning. However, most current object detection methods are resource hungry, which hinders their wide deployment to many resource-restricted usages such as usages on always-on devices, battery-powered low-end devices, etc. This project would aim to propose the use of tiny-DSOD for resource-restricted usage. This considers the resource and accuracy trade-off for resource-restricted usages during designing the whole object detection framework. Based on the deeply supervised object detection (DSOD) framework. Tiny-DSOD introduces two innovative and ultra-efficient architecture blocks: depthwise dense block (DDB) based backbone and depthwise feature-pyramid-network (D-FPN) based front-end. We conduct extensive experiments on the COCO benchmark and compare Tiny-DSOD to the state-of-the-art ultra-efficient object detection solutions such as Tiny-YOLO, MobileNet-SSD (v1 & v2), SqueezeDet, Pelee, and Faster-RCNN.",https://summerofcode.withgoogle.com/programs/2022/projects/zULf6hi2
"Implementing Ferminet, an Ab initio solution to many-electron systems using DNNs",SSP,https://forum.deepchem.io/t/gsoc-22-ferminet-model-for-deepchem-report/815,Tony Davis,Open Chemistry,"python, pytorch","deep learning, computational chemistry, Material Science, Ab initio",Implementation of Ferminet with PyTorch. Ferminet is a neural-network-based Variational Monte-Carlo technique that aims to minimize the local energy of the molecule system and finds the electronic configuration with as much accuracy as possible. This project adds support for further ab initio based DNNs in Deepchem and adds second-order optimizers like natural gradient descent and K-FAC into the Depchem's codebase.,https://summerofcode.withgoogle.com/programs/2022/projects/4r2YA3FP
Implementing multi-task CV models in OpenCV,star,https://github.com/obtx/opencv_zoo/tree/new-branch/models/multitask_centernet,FYtao,OpenCV,"python, c++","machine learning, computer vision","Deep learning is now used to solve many different CV problems. A typical approach is to train a separate network for each specific task. However, there is a need for models that are closer to the human brain and can solve multiple tasks. Multi-task learning (MTL) is a branch of machine learning, in which multiple tasks learn simultaneously through a shared model. It has the following advantages: improving data efficiency, reducing overfitting through shared representation, and using auxiliary information to learn quickly. The project has four objectives: 1. One or more multi-task CV models trained (or borrowed, if the license is appropriate), and submitted to OpenCV model zoo. Specifically, at least MCN or networks with similar functions should be successfully transplanted or improved for OpenCV, and the accuracy and less computation should be provided, which is not lower than that of the existing single OpenCV model. 2. quantize the model on the condition that the accuracy does not decrease too much. At least try to quantize the model and make a trade-off between performance and effectiveness at the end. 3. Necessary patches, if any, for OpenCV DNN to support the provided multi-task models. Ideally, there should be an API introduced to optionally disable some parts of the multi-task CV model and save time by not computing unnecessary parts/heads of the model. 4. Using at least one example will demonstrate how to use this multi-task model.",https://summerofcode.withgoogle.com/programs/2022/projects/XkJwt5qM
EΑΤ - Addition of Jboss Community Server Release Snapshot and multi-version Android Projects,Stefanos Vlachos,https://github.com/stefanos-vlachos/GSoC-2022_EAT_JBoss-Community,Panagiotis Sotiropoulos,JBoss Community,"java, Maven, JBoss Server, CI Technologies and concepts","testing, continuous integration, android, JBoss Server, AT Structures, Testsuites, Multiversion","EAT (Eap Additional Testsuite) is a testsuite to develop tests against infinite number of JBoss servers. It’s an innovative tool because it’s creating the test once and testing with any version of the tested software. EAT is available for a number of server configurations and a CI pipeline can be built using the maven tool. The goal of the present project is to extend EAT with new features and tools. The implementation of the project is estimated to last from June to November (Large Size Project) and the timeline is envisaged as follows: During the 1st Phase (June 2022 - July 2022) a snapshot will be added for testing the latest version of JBoss Community Server. The newly added snapshot will be made available for use with the CI builds. Moreover, the extension of EAT with additional multiversion android projects (described at the second phase) will begin. Continuing to the 2nd Phase (July 2022 - September 2022), new multiversion Android projects will be added to EAT. In EAT there is already a basic android multiversion example. This will be extended with other open source android projects demonstrating how EAT can be used to support multiversion real life android projects. Finally, during the 3rd Phase ( September 2022 – November 2022) a multi-version Android application will be developed and added to EAT. This app will enable users to upload and view descriptions and ways of usage for various programs or functions. The users will be able to upload the descriptions of projects related to EAT, how they can be used and other project related information. The documents will be proposed for acceptance and when accepted they will be stored in e.g. google drive, from where they will be accessible for anyone interested.",https://summerofcode.withgoogle.com/programs/2022/projects/k3hMrNAM
Tutorials for Object Detection Models,stein,https://colab.research.google.com/drive/1fWbqRatzQDdGwheKQ3IhnewJNvnYku64?authuser=1#scrollTo=q83gvlkT0eC5,Gustavo,TensorFlow,python,machine learning,"This proposal aims to provide Tensorflow with more object detection models and tutorial examples. The plan consists of adding transfer-learning-friendly models to the model garden and creating notebooks and tutorials for fine-tuning them. By adding these resources to the Model Garden, Tensorflow can make it more popular among ML beginners. Models like Faster R-CNN, Mask R-CNN and YOLO can be the starting point for learning advanced ones. Beginners can study the history and design ideas of object detection neural networks. The result of this project consists of the creation of several new fine-tunable transfer-learning-friendly object detection models, a detailed tutorial for building and fine-tuning the model, and a brief guide on the impacts of hyperparameters and how to configure them. Check out this Colab tutorial for keras faster-rcnn transfer learning: https://colab.research.google.com/drive/1-X9xcXYe2bYxichgomdY3FVN1Xap0Wui#scrollTo=Z_epOwYCf_4R Check out this Colab for YoloV5 Transfer Learning: https://colab.research.google.com/drive/1XkHcer0xh_LvQPkqALJFv-5kPOcXnlF8",https://summerofcode.withgoogle.com/programs/2022/projects/P02aeTf1
Improving the AOSSIE Scholar Extension,Subhangi Choudhary,https://subhangichoudhary.medium.com/gsoc2022-with-aossie-organization-e5f4050454dc,Aditya Bisoi,AOSSIE,"python, postgresql, javascript, django, react, typescript, ci/cd, Testing, UI/UX design, Chrome APIs","unit testing, Metrics functionality, Google Scholar, Content scripts, Extension popup, Profile dashboard, citations, indexes, JEST, Puppeteer","The project proposal aims at enhancing and upgrading the features and functionalities of the extension. However, some of the new issues came across that need to be addressed such as the expiration of manifest v2, an empty Django backend page, and single-browser supportability. I plan on improving the UI so that it will become more innovative and user-friendly, injecting the button feature in the Google Scholar page for direct navigation to an author's profile page, integrating extension with typescript, adding cross-browser compatibility and new metrics indexes, transitioning chrome extension to manifest v3, and providing dark mode and an option to toggle between light and dark themes. I also plan to make the codebase more polished by replacing javascript dom functions with jQuery and creating a login/signup page for enrolling new users. Besides this, I will also be maintaining detailed documentation on CI/CD integration testing, gulp automation workflow, and various test cases for making it useful to the new developers.",https://summerofcode.withgoogle.com/programs/2022/projects/tfWkLOvU
Machine Learning Scorecard for Credit Risk Assessment Phase 5,Suchith Krishna S Donni,https://gist.github.com/sksDonni/53887ee6744330c4c8fbc1e18367331c,"Abhijit Ramesh, Nasser Kaze",The Mifos Initiative,"python, pandas, apache airflow, H2o.ai","machine learning, statistics, Credit Risk Analysis, Fraud Detection","The Machine Learning Scorecard Phase - 5 is a project listed as a part of the GSoC’22 program. The project involves making significant improvements to the existing loan and credit scoring system by exploiting the use of machine learning, pipelines, and modern statistical models. It also aims to bring in the feature of credit bureau integration which can significantly help the accuracy and minimize losses to financial institutions while doling out credit to customers. With the completion of this project, the credit scoring system in the fineract suite will be transformed into a very strong part of the loan application module.",https://summerofcode.withgoogle.com/programs/2022/projects/jQVBjutq
Permission Management for Flatpak and Snap Application in Discover,Suhaas Joshi,https://community.kde.org/GSoC/2022/StatusReports/SuhaasJoshi,"Nate Graham, Timothée Ravier, Aleix Pol",KDE Community,"c++, qt, qml, cmake","packaging, Desktop Development, End-User, Permission Management","PROBLEM: Flatpaks and Snap applications run in isolation from rest of the system, therefore they do not have access to the system resources (such as directories, buses and devices) that other applications take for granted. They access these permissions through Portals (in Flatpak's case) and Interfaces (in Snap's case). Discover is KDE's application for installing software. Presently, Discover can show what permissions are necessary by Snaps and Flatpaks, but lacks a mechanism to change Flatpak's permissions. Flatpaks can access buses, but it is unclear what these buses do, to users. Snaps do offer a mechanism for changing these permissions within Discover's interface (through a popup), but this has 2 problems: first, the permissions will not be understandable to most users; second, the method of displaying these permissions is inconsistent with how it is done for Flatpaks. The project's goal is to implement a mechanism to alter these permissions and their extents in a system settings module for each application, and show Snap permissions in a more informative, easier-to-digest way on Discover's interface, like for Flatpaks. PLAN TO IMPLEMENT: The project is broken into 2 stages: the first is implementation of the feature that allows tweaking of Flatpak's application. This should be done by the end of Week 7. The second is the feature to display Snaps permissions more informatively on Discover's interface, like it is done for Flatpaks. This stage will take up the remainder of the weeks. DELIVERABLES: 1. mechanism to alter Flatpak permissions through a System Settings module for each application 2. mechanism to alter Snaps' permissions through a System Settings module, for each application 3. displaying Snap permissions with additional information such as brief descriptions and icons in their application pages 4. implementation of an ""internal dictionary"" to explain what access level to each bus on the system implies to the user",https://summerofcode.withgoogle.com/programs/2022/projects/TPLloS04
Activeloop: Implementing Auto Dataset Tuning,Suhaas Neel,https://colab.research.google.com/drive/1QFnrHjabqcDWaePBAav2vgqTPLoyv7Hc?usp=sharing,"Fariz Rahman, Mikayel, Davit",Python Software Foundation,"python, machine learning, tensorflow, pytorch, data science, data engineering","machine learning, Data Engineering",Making plugins for improving the quality of the dataset to improve model performance. Various standard techniques in hyperparameter tuning are to be used to get the ideal dataset configuration.,https://summerofcode.withgoogle.com/programs/2022/projects/mcGJgKFf
Support for BTF and other BPF decoding improvements,SuHsueyu,https://lists.strace.io/pipermail/strace-devel/2022-September/011118.html,"Eugene Syromyatnikov, ldv",strace,"c, make, ebpf, gawk","debugging, tracing, diagnostic","The purpose of this project is to extract BTF information for eBPF maps, process it in a human-readable manner, and improve decoding for the bpf() syscall's map manipulation sub-calls.",https://summerofcode.withgoogle.com/programs/2022/projects/p1VXRP5k
Complete the Retroshare Web Interface,Sukhamjot Singh,https://blog.freifunk.net/2022/09/06/completing-the-retroshare-web-interface-gsoc22-final-report/,"Cyril Soler, G10h4ck",freifunk,"javascript, Mithril.js","web, Retroshare",This proposal seeks to develop the Web Interface of Retroshare application. The primary goal is to develop as many features as in the RetroShare Qt interface and provide a user-friendly web interface using MitrhilJS framework and Retroshare JSON API.,https://summerofcode.withgoogle.com/programs/2022/projects/ALJxiVDx
Commons Numbers Library for Complex Linear Algebra,Sumanth Sulur Rajkumar,https://gist.github.com/sumanth-rajkumar/705e0247c1b48f78bfded8fa58a98aa0,"Gilles, Matt Juntunen, Alex Herbert",Apache Software Foundation,java,"image processing, linear algebra, Complex Math","The existing Commons Numbers library for complex types uses collections of complex object instances that incur Java object allocation overhead and is inefficient for iteration and operations on large complex data sets. There are several third party Java libraries for complex math that each have their advantages and disadvantages, but Java developers currently have no single API for Complex operations that can use these libraries at runtime without rewriting their applications This project would provide Java developers with a single Complex API with abstractions that allow for efficient data structures (such as primitive arrays and value types - as proposed by Java Project Valhalla), use of Java 8 language features (Lambdas/Streams) and a Service Provider Interface (SPI) to integrate with existing (JTransforms, JBLAS, EJML) and future third party libraries (Java 17 Vector API, jcuda, aparapi) The project deliverables would include interfaces to represent complex scalar, vector, matrix types and functional interfaces for complex unary and binary operators & functions. The existing methods in Commons Numbers would be refactored as static functions for use as Lambdas with the new API. The JTransforms library will be integrated for supporting operations such as fast Fourier and Discrete Cosine transforms. Optionally, an implementation using Java 17 vector API would be provided for basic operations on complex vectors and matrices. Performance benchmarks comparing different implementations would be published. The deliverables will include complete Pull Requests meeting all Apache Commons Numbers project requirements",https://summerofcode.withgoogle.com/programs/2022/projects/m9ScOEh7
Facets knowledge panels,Sumit Kashyap,https://gist.github.com/sumit-158/dd9fd3b6337fda5b95e882160bf4ea16,"Pierre Slamich, Alex Garel",Open Food Facts,"python, docker, Testing, FastAPI","api, backend","This project aims at building an Api based on knowledge panel of Open Food Facts that return client a specific knowledge panel with use of one or two facets its Provides applications with a set of informative or actionable items which are contextual to a specific facet ,the primary goal is to allow high level contributions by users that maybe interested in a particular subset of the database, like a particular food category or a brand, a location, etc...,its reuse the knowledge panel format, which remove the need for the application to change as the server side code change, or to implement specific business logic.",https://summerofcode.withgoogle.com/programs/2022/projects/Orz9SFRa
