organization_name,organization_url,category,num_projects,irc_channel,contact_email,technologies,topics,project_title,project_short_description,project_description,student_name,project_code_url,project_url
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",IIO Driver for ADE9113,"Create a Linux IIO driver for Analog Devices, Inc.'s ADE9113 Isolated, Sigma-Delta Analog to Digital Converter. Upstream the driver and associated...","Create a Linux IIO driver for Analog Devices, Inc.'s ADE9113 Isolated, Sigma-Delta Analog to Digital Converter. Upstream the driver and associated device tree documentation.",abhinjai,https://github.com/analogdevicesinc/linux/pull/2854,https://summerofcode.withgoogle.com/programs/2025/projects/ENS6gMck
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr","App Store: A Secure, User-Friendly Application Platform for Embedded Linux IVI Systems","Problem: Embedded Linux systems, particularly for In-Vehicle Infotainment (IVI), lack a user-friendly, secure application store that matches the...","Problem: Embedded Linux systems, particularly for In-Vehicle Infotainment (IVI), lack a user-friendly, secure application store that matches the seamless experience of mobile platforms. Existing solutions often fall short in providing curated app access, robust security, and support for diverse app types, limiting their adoption in production-ready environments.

Solution: The Flatpak App Store addresses this by delivering a modern application store for embedded Linux. Built with Flutter for an intuitive UI, it leverages Flatpak for secure, sandboxed app distribution and integrates advanced features like MutualTLS, DRM playback, and Android app support via crosvm. A 22-week implementation plan ensures a scalable, production-ready solution, with cloud APIs for app management and user reviews, tailored to IVI use cases.

Deliverables:

A fully functional Flatpak App Store application with browsing, installation, and review capabilities.
Secure architecture featuring MutualTLS, sandboxing, and secret storage.
Support for Flutter, Native Linux, and Android apps, with DRM playback integration.
Packaged Flatpak app and repository setup for deployment.
Comprehensive documentation and test suite for IVI production readiness.
This project will empower embedded Linux users with a reliable, mobile-like app store experience, enhancing IVI system functionality and security.",Ahmed Wafdy,https://ahmedadelwafdy7.github.io/#/blog,https://summerofcode.withgoogle.com/programs/2025/projects/l9ir7nwf
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Intelligent Camera Stream Integration and Warning System (ICSW),"The proposed implementation is planned to include building the camera-based warning system, starting from the low-level driver implementation,...","The proposed implementation is planned to include building the camera-based warning system, starting from the low-level driver implementation, creating necessary logic inside PipeWire nodes, training AI models for objects detection, and designing the suitable User Interface using Flutter. The final product would be a Warning System that leverages implemented inference models (e.g. Object Detection) and accordingly issues a visual alert in response to critical conditions, such as the detection of an object in the blind spot, or a very low time-to-collision.",Amr Elkenawy,https://aelkenawy.github.io/gsoc25-tlf-project-summary/,https://summerofcode.withgoogle.com/programs/2025/projects/YUBlZH0X
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Conformance Checker for SPDX AI SBOM,Adding support of a new file format (SPDX 3.0) and a new compliance standard (EU Artificial Intelligence Act) for SPDX SBOM Conformance Checker. This...,"Adding support of a new file format (SPDX 3.0) and a new compliance standard (EU Artificial Intelligence Act) for SPDX SBOM Conformance Checker.

This proposal introduces two key capabilities:

1) SPDX 3.0 Parsing: Add ability to parse SBOMs in SPDX 3.0 JSON format and build a computational model of the SBOM for further processing.

2) EU AI Act Compliance Checks: Add ability to assess SBOM conformance against selected provisions of the EU AI Act. For example, concerning Article 49 (Registration), the checker will analyze the SBOM to determine if it includes the information mandated by Annex VIII, providing users with a clear report on present and missing data elements.",Arthit Suriyawongkul,https://github.com/spdx/ntia-conformance-checker,https://summerofcode.withgoogle.com/programs/2025/projects/CeR3hQTq
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Porting Printing to Zephyr,Current driverless print servers can be complex and resource-demanding in large part since they only run on full-scale operating systems like Linux....,"Current driverless print servers can be complex and resource-demanding in large part since they only run on full-scale operating systems like Linux. This project aims to port the different elements of OpenPrinting's printing stack (CUPS, libcupsfilters, etc.) to the Zephyr OS for simple future print server development on embedded devices. This will consist of systematically adding Zephyr modules and commits to the OS itself for each part of the printing stack. Importantly, Zephyr replacements and ports must also be used instead of the current Linux dependencies. This leads to further investigation into the capabilities of the Zephyr OS to support technologies such as Ghostscript and print buffering. Lastly, the stack must be tested on hardware to verify functionality and view benchmarks such as power consumption.",Hubert Guan,https://hubertyguan.github.io/GSoC-2025/posts/final/,https://summerofcode.withgoogle.com/programs/2025/projects/f9CKDFJW
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Stabilizing and extending patch-hub for a v1.0.0 release,"patch-hub, a sub-project of kw, diverged from its parent around July 2024 to accommodate a broader scope. Since then, it has introduced several...","patch-hub, a sub-project of kw, diverged from its parent around July 2024 to accommodate a broader scope. Since then, it has introduced several end-user features, but remains in pre-release at version 0.1.5.

This proposal aims to push patch-hub to a stable v1.0.0 release by delivering a complete and streamlined maintainer workflow—from receiving patches to reviewing, testing, and providing feedback—while also addressing architectural concerns, improving modularity, and strengthening the testing and documentation infrastructure.",Ivin Joel Abraham,https://blog.ivinjoelabraham.com/posts/kworkflow-gsoc/,https://summerofcode.withgoogle.com/programs/2025/projects/tPajUL8q
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",GNOME Control Center: Finalizing the New Printing Architecture for GNOME,The latest CUPS 3.x versions support only driverless printing through the new IPP Everywhere architecture. Modern printers predominantly use...,"The latest CUPS 3.x versions support only driverless printing through the new IPP Everywhere architecture. Modern printers predominantly use driverless technology, supporting IPP printing and automatically configuring themselves via CUPS. Unlike traditional setups, these IPP printers do not require a permanent print queue. However, many printers still rely on drivers (PPD + filter).

To address this, the Genome Control Center (GCC) must be adapted to support both driver-based and driverless printers. While significant progress has been made, substantial work remains before this new approach can be fully integrated into GCC. The project aims to complete all remaining tasks, ensuring a seamless user experience for GCC printers while refining all aspects for the final release.",K_V,https://medium.com/@kaushik.vishwakarma2003/gsoc-2025-thelinuxfoundation-advancing-printer-management-in-gnome-control-center-c36a1ce8ae07,https://summerofcode.withgoogle.com/programs/2025/projects/PTiuC47E
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Google Summer of Code 2025: IIO Driver,I am going to write the code for the ADE9113 IIO Driver and the related device tree documentation. I will also provide a comprehensive tutorial...,"I am going to write the code for the ADE9113 IIO Driver and the related device tree documentation. I will also provide a comprehensive tutorial detailing the development process and the steps to create the driver, along with a functional demo showcasing the driver working with the hardware. In the end, this work will be submitted for inclusion in the upstream Linux Kernel.",Marilene Andrade Garcia,https://marilenegarcia.github.io/GSoC/GSoC.html,https://summerofcode.withgoogle.com/programs/2025/projects/c9zg3p6z
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Rust bindings for libcups2/3,"This project will create comprehensive Rust bindings and idiomatic wrappers for CUPS (Common UNIX Printing System), enabling Rust applications to...","This project will create comprehensive Rust bindings and idiomatic wrappers for CUPS (Common UNIX Printing System), enabling Rust applications to fully interact with printers. We'll develop a layered architecture with low-level FFI bindings, safe Rust abstractions, and a DBus/zbus service layer for secure application integration. The implementation will balance leveraging existing C code in libcups while providing memory safety and ergonomic APIs. Key deliverables include core libcups bindings, an idiomatic Rust API, async support through tokio, a secure DBus service, and integration with the Common Print Dialog Backend (CPDB) for COSMIC desktop environment compatibility",Mintu Gogoi,https://github.com/Gmin2/cups-rs,https://summerofcode.withgoogle.com/programs/2025/projects/Vxc0sLQU
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Integrating OSS-Fuzz for Go-Based and Python-Based OpenPrinting Projects,"The OpenPrinting ecosystem includes several utilities for driverless printing, protocol implementation, and printer management, including projects...","The OpenPrinting ecosystem includes several utilities for driverless printing, protocol implementation, and printer management, including projects written in Go and Python. These polyglot projects currently lack fuzz testing, making them prone to undetected bugs and security issues. This project proposes integrating such polyglot OpenPrinting projects, namely ipp-usb, goipp, pycups, and pyppd, into OSS-Fuzz to enable continuous, large-scale fuzzing. The work will include evaluating current unit tests, improving coverage where lacking, identifying suitable fuzzing targets based on test coverage and risk, developing fuzz harnesses, and integrating the projects into OSS-Fuzz. This effort will help expand OSS-Fuzz coverage across OpenPrinting projects, further strengthening their overall security and reliability.",Mohammed Imaduddin,https://github.com/OpenPrinting/fuzzing/blob/main/contributions/GSoC%202025%20-%20Integrating%20OSS-Fuzz%20for%20Go-Based%20and%20Python-Based%20OpenPrinting%20Projects/Final%20report.md,https://summerofcode.withgoogle.com/programs/2025/projects/rBWHXaha
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Modernize OpenPrinting Website with Next.js,The OpenPrinting website is an essential platform for Linux printing resources. The current system lacks modern UI enhancements and optimized SEO....,"The OpenPrinting website is an essential platform for Linux printing resources. The current system lacks modern UI enhancements and optimized SEO. Additionally, the existing Foomatic lookup page relies on SQL and dynamic web technologies, which I will be migrating to a fully static implementation. This transition will eliminate dependencies on an SQL server and a web server, with everything being managed exclusively on GitHub.

This project aims to modernize the OpenPrinting website by migrating it to Next.js, a powerful React framework that ensures scalability, performance optimization, and maintainability. The transition will include:

- Rebuilding the site with a modular, component-based Next.js architecture.
- Migrating the Foomatic lookup page to a static page for improved efficiency.
- Implementing Server-Side Rendering (SSR) and Static Site Generation (SSG) to optimize performance.
- Deploying the new website with a CI/CD pipeline for automated updates and maintenance.",Rudra Pratap Singh,https://medium.com/@rudransh.iitm/static-pages-dynamic-impact-my-gsoc-2025-journey-119a2544f4c9,https://summerofcode.withgoogle.com/programs/2025/projects/YEV4FNMy
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Automotive Grade Linux (AGL) - meta-ros,The integration of the Robot Operating System (ROS) Framework as an option within Automotive Grade Linux (AGL) through the meta-ros yocto layer is an...,"The integration of the Robot Operating System (ROS) Framework as an option within Automotive Grade Linux (AGL) through the meta-ros yocto layer is an important step in upgrading vehicle technology using automotive systems. This project is important for several reasons:
* Bridging the Gap Between Robotics and Automotive Software
* Expanding AGL’s Capabilities
* Advancing Open-Source Development
* Enhancing Real-World Use Cases",Saalim Quadri,https://github.com/danascape/GSoC25-AGL-ROS2,https://summerofcode.withgoogle.com/programs/2025/projects/OwFx8eRG
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",OpenPrinting Image Output Verification Framework,"Currently, OpenPrinting's testing only looks for errors or crashes; it does not automatically verify the content of print or scan output. This...","Currently, OpenPrinting's testing only looks for errors or crashes; it does not automatically verify the content of print or scan output. This project uses OpenCV to create an automated tool that fills this gap. By analyzing controlled test images, the tool will verify key output characteristics essential for print quality: page completeness and order, correct orientation and scaling, expected color properties, and appropriate density/sharpness. Deliverables include the verification tool designed for integration into OpenPrinting's CI pipeline, a methodology for defining suitable test images, and comprehensive documentation. This project will significantly enhance the reliability and quality assurance of open-source printing solutions.",Sanskar2303,,https://summerofcode.withgoogle.com/programs/2025/projects/aFApa0Ws
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Porting pyCUPS to CUPS 3.x API and implementing it in system config printer,"Currently, PyCups support upto libcups 2.4.x. PyCups being written using the C extensions for Python, is very tough to maintain, and to implement new...","Currently, PyCups support upto libcups 2.4.x. PyCups being written using the C extensions for Python, is very tough to maintain, and to implement new features in. Also, there is a very small scope of implementing automation for creating the python bindings of libcups.
After PyCups is ported to libcups 3.x, I'll implement the same API for system-config-printer. So, that distros still shipping old libcups 2.4.x can slowly stop shipping the library. And libcups 2.4.x can be deprecated. Immensely helping the printing APIs and libraries.",Soumyadeep Ghosh,https://soumyadghosh.github.io/website/interns/gsoc-2025/gsoc-final-submission,https://summerofcode.withgoogle.com/programs/2025/projects/S3e2JPY8
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Enhancing the Functionality of spdx-license-diff,"The spdx-license-diff browser extension compares selected text on a webpage against the SPDX License List, showing the best matching license and a...","The spdx-license-diff browser extension compares selected text on a
webpage against the SPDX License List, showing the best matching license and a
similarity percentage. The tool is currently broken in modern browsers due to
Chrome’s Manifest V3 migration and Firefox compatibility issues. This project will
restore compatibility, enhance its matching accuracy based on SPDX guidelines,
improve the user interface and ensure accessibility compliance.",Sujal Bhor,https://github.com/spdx/spdx-license-diff,https://summerofcode.withgoogle.com/programs/2025/projects/TwtGeZ4X
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Add Virtual DAI component to SOF,"The project aims to implement a Virtual Digital Audio Interface (DAI) for the Sound Open Firmware (SOF) to facilitate debugging, rapid prototyping....","The project aims to implement a Virtual Digital Audio Interface (DAI) for the Sound Open Firmware (SOF) to facilitate debugging, rapid prototyping. The Virtual DAI will support two directions: playback, which consumes data similarly to /dev/null, and capture, which generates data like /dev/zero or /dev/urandom. Expected outcomes include successfully merging the Virtual DAI component upstream, enabling simple playback and record pipelines, logging and discarding output frames for playback, and generating zero-filled frames for recording.",Suraj Sonawane,https://gist.github.com/SurajSonawane2415/f3a5362d27ae7520a632c89a07c3d9b6,https://summerofcode.withgoogle.com/programs/2025/projects/hf59vme1
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",KDE Print Manager vs. CUPS 3.x,"The KDE Print Manager, a critical component of the KDE desktop environment, requires updates to support the advancements introduced in CUPS 3.x. This...","The KDE Print Manager, a critical component of the KDE desktop environment, 
requires updates to support the advancements introduced in CUPS 3.x. This project 
aims to modernize the Print Manager by enabling compatibility with CUPS 3.x while 
maintaining backward compatibility with CUPS 2.x. The focus will be on 
incorporating support for IPP (Internet Printing Protocol) print destinations, which 
allow users to print to driverless network printers, IPP-over-USB printers, and 
Printer Applications without the need for traditional CUPS queues or PPD files.",Tarun Srivastava,https://github.com/Lord-Morpheus/GSOC-2025?tab=readme-ov-file#google-summer-of-code-2025---project-summary,https://summerofcode.withgoogle.com/programs/2025/projects/VON8sRJK
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Running Open-Source ML Models on HiFi4 DSP with Zephyr RTOS,This proposal tackles the challenge of efficiently running machine learning models on resource-constrained HiFi4 DSPs using Zephyr RTOS. The approach...,"This proposal tackles the challenge of efficiently running machine learning models on resource-constrained HiFi4 DSPs using Zephyr RTOS. The approach begins by deploying and validating open-source ML models (e.g., temperature prediction, micro-speech) on an emulated Xtensa platform before porting and optimizing TensorFlow Lite Micro for HiFi4 DSP using NXP’s AN13970 guide. Deliverables include an optimized ML framework for DSPs, a working sample application, comprehensive documentation, and upstream contributions to Zephyr.",Thong Phan,https://thongp.super.site/projects/gsoc2025,https://summerofcode.withgoogle.com/programs/2025/projects/L81rDpY3
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Rust bindings for cpdb-libs,"The Common Print Dialog Backends (cpdb-libs) library from OpenPrinting serves as a bridge between application print dialogs (like GTK, Qt,...","The Common Print Dialog Backends (cpdb-libs) library from OpenPrinting serves as a bridge between application print dialogs (like GTK, Qt, LibreOffice, Firefox, Chromium, etc.) and diverse print technologies (such as CUPS/IPP and cloud printing services). It decouples application UIs from backend print systems, enabling more flexible and rapid integration of new print technologies across all platforms. While it's natively written in C, bindings are required for other languages. Rust, known for its safety and concurrency advantages, currently lacks such bindings. This project aims to develop safe and idiomatic Rust bindings for cpdb-libs, enabling seamless integration of modern print backend capabilities in Rust-based applications.",Titiksha Bansal,https://github.com/TitikshaBansal/cpdb-rs,https://summerofcode.withgoogle.com/programs/2025/projects/Z88JfqZq
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",GTK Print Dialog: Modern dialog with built-in preview in main view,We are trying to solve the problem of print dialogs in the gtk. The actual gtk contains a very simplistic approach regarding the print dialogs which...,"We are trying to solve the problem of print dialogs in the gtk. The actual gtk contains a very simplistic approach regarding the print dialogs which need to be improved. As gtk is a parent library for most of the softwares. So its print dialogs need to be updated, as its affecting the most of the softwares relying on them. So, I am determined to solve the process of print dialog and provide it a modern look of print dialog which contains the print preview and print dialog in same pane. The steps i choose to work on came from the great research i did on the software that have this modern dialog. Escpecially i got attracted with the approach of the libreoffice. below are the steps :
1. Add the return button to the print preview pane in gtk. 
2. Sync the print dialog setting with the print preview pane in gtk.
3. Extend the class of print preview so that other softwares could write there own algorithm for it. 
4. Combine the print preivew pane and print dialog into one.",VididVidid,https://github.com/OpenPrinting/libpdfrip,https://summerofcode.withgoogle.com/programs/2025/projects/HcP5bOK2
The Linux Foundation,http://www.linuxfoundation.org/,Operating systems,21,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2025#contact_us,mailto:till@linux.com,"c, linux, cups, ai, fuzz-testing","kernel, automotive, printing, iio, zephyr",Utilizing OSS-Fuzz-Gen to Improve Fuzz Testing  for OpenPrinting Projects,"This project aims to improve fuzz testing for OpenPrinting’s C/C++ codebases by leveraging OSS-Fuzz-Gen, a new framework that uses Large Language...","This project aims to improve fuzz testing for OpenPrinting’s C/C++ codebases by leveraging OSS-Fuzz-Gen, a new framework that uses Large Language Models (LLMs) to assist fuzz testing. While some OpenPrinting projects are already integrated into Google’s OSS-Fuzz, current fuzzing efforts achieve limited runtime coverage (e.g., only 11.84% for cups), leaving many functions untested. 
To address this, the project will (1) refine existing fuzzers, (2) improve corpus and dictionary quality using LLMs, and (3) generate additional fuzz harnesses with OSS-Fuzz-Gen to improve the coverage. This will enhance test depth, uncover hidden vulnerabilities, and strengthen the security of OpenPrinting projects.",Zixuan Liu,https://github.com/OpenPrinting/fuzzing/blob/main/contributions/GSoC%202025%20-%20Utilizing%20OSS-Fuzz-Gen%20to%20Improve%20Fuzz%20Testing%20for%20OpenPrinting%20Projects/Final%20report.md,https://summerofcode.withgoogle.com/programs/2025/projects/gRbcUkWB
Plone Foundation,https://plone.org,Web,2,,mailto:gsoc@cleanclothes.org,"python, javascript, react","web, cms",Update pas.plugins.authomatic to Current Provider Standards,"Plone’s pas.plugins.authomatic add-on integrates various social authentication providers into Plone using the Authomatic library. Many providers,...","Plone’s pas.plugins.authomatic add-on integrates various social authentication providers into Plone using the Authomatic library. Many providers, such as Google, Facebook, Twitter/X and GitHub, LinkedIn and Amazon have since updated their APIs, requiring certain revisions for secure and compatible login integration. 
This project aims to:
• Update the plugin to support the latest APIs of major providers.
• Add support for modern OAuth2 flows and remove deprecated methods.
• Improve test coverage and documentation for future maintainability.",AndrewHimelstieb,https://github.com/authomatic/authomatic/tree/2.0,https://summerofcode.withgoogle.com/programs/2025/projects/njtO9LIT
Plone Foundation,https://plone.org,Web,2,,mailto:gsoc@cleanclothes.org,"python, javascript, react","web, cms",Workflow manager for Volto,"This project aims to create a new, user-friendly interface for building and managing workflows in Plone. Workflows in Plone manage content sharing...","This project aims to create a new, user-friendly interface for building and managing workflows in Plone. Workflows in Plone manage content sharing and editing by setting statuses (private, pending review, published) and controlling access permissions. The final outcome will be a Plone add-on, complete with thorough tests and documentation, allowing users to to create secure, efficient workflows directly in Volto.",Manas Kenge,https://gist.github.com/Manas-Kenge/9eb31b2afc787924afc1b50fcfd5773a,https://summerofcode.withgoogle.com/programs/2025/projects/MzG2JgzX
Fedora Project,https://getfedora.org/,Operating systems,1,https://web.libera.chat/?channels=fedora-summer-coding,,"python, bash, rpm, security, Container","platform, ai, operating system, LLM, NetworkManager",Create a service to get a new project to Fedora more easily,Build a service to simplify the process of onboarding new packages to Fedora with a pull-request based workflow that integrates seamlessly with...,"Build a service to simplify the process of onboarding new packages to Fedora with a pull-request based workflow that integrates seamlessly with modern Git-forges like Github and Gitlab by automating key steps, creating a valid spec file, build testing, and review. Also, it reduces the workload for the reviewer by carrying out a set of common checks used in package review with rpmlint and rpminspect.

Acts as a bridge between the Bugzilla-based review process and git workflows; users would be able to get feedback from both tools and more experienced packagers right within a PR-based workflow.",Mayank_Singh,https://github.com/mynk8/gsoc-2025,https://summerofcode.withgoogle.com/programs/2025/projects/L1vTOizh
SQLancer,https://www.sqlancer.com,Data,4,https://join.slack.com/t/sqlancer/shared_invite/zt-eozrcao4-ieG29w1LNaBDMF7OB_~ACg,,"java, sql","fuzzing, Automated Testing, Logic bugs, Database systems",Integrating Published Testing Approaches into SQLancer,"SQLancer is a tool to automatically test Database Management Systems (DBMSs) in order to find bugs in their implementation. That is, it finds bugs in...","SQLancer is a tool to automatically test Database Management Systems (DBMSs) in order to find bugs in their implementation. That is, it finds bugs in the code of the DBMS implementation, rather than in queries written by the user. SQLancer has found hundreds of bugs in mature and widely-known DBMSs.

DQE is a method for systematically detecting logical errors in UPDATE and DELETE queries. Integrating Published Testing Approaches into SQLancer makes up for the limitation of existing tools (such as PQS, NoREC, TLP) that only target SELECT queries, and significantly improves SQLancer's vulnerability detection capabilities.",Dongqiao Huang,https://github.com/sqlancer/sqlancer/pull/1251,https://summerofcode.withgoogle.com/programs/2025/projects/dXStZ2I1
SQLancer,https://www.sqlancer.com,Data,4,https://join.slack.com/t/sqlancer/shared_invite/zt-eozrcao4-ieG29w1LNaBDMF7OB_~ACg,,"java, sql","fuzzing, Automated Testing, Logic bugs, Database systems",Enhancing SQLancer with External Reducer Support and Hierarchical Delta Debugging,SQLancer’s current test case reduction framework faces three key limitations: (1) tight coupling between internal reducers (Delta Debugging and...,"SQLancer’s current test case reduction framework faces three key limitations: (1) tight coupling between internal reducers (Delta Debugging and AST-based), limiting extensibility; (2) structural unawareness in Delta Debugging, which treats SQL inputs linearly despite their hierarchical relationships; (3) narrow applicability due to engine-specific Reproducer dependencies (only SQLite3 supported). This project addresses these issues by introducing a modular Reducer<G> interface to decouple reduction strategies (supporting tools like C-Reduce/Perses), implementing Hierarchical Delta Debugging (HDD) to group SQL statements by logical dependencies (improving efficiency from O(n²) to O(n log n)), and automating external reducer integration through dynamic script generation. Deliverables include the modular interface, HDD-preprocessed reducers, C-Reduce/Perses adapters, and comprehensive tests/documentation.",Jinhui Xu,https://github.com/jinhuix/sqlancer-gsoc25,https://summerofcode.withgoogle.com/programs/2025/projects/LNNO9Bcf
SQLancer,https://www.sqlancer.com,Data,4,https://join.slack.com/t/sqlancer/shared_invite/zt-eozrcao4-ieG29w1LNaBDMF7OB_~ACg,,"java, sql","fuzzing, Automated Testing, Logic bugs, Database systems",Supporting Automated Scripts for DBMS Deployment,This proposal addresses the complexity of deploying DBMS instances for testing with SQLancer—an issue that makes it challenging for beginners and...,"This proposal addresses the complexity of deploying DBMS instances for testing with SQLancer—an issue that makes it challenging for beginners and hinders efficient bug reproduction. 
The project will deliver a suite of automated scripts  that streamlines the entire process: from dynamically generating configuration files and Dockerfiles to building and running Docker containers, initializing databases, and executing SQLancer tests. By leveraging Python, Docker and other relevant automating technologies, the solution will enable a reproducible, user-friendly, and reliable testing workflow. 
Deliverables include an initial working prototype for automated DBMS deployment, enhanced modular scripts with configuration management and logging, comprehensive documentation, and optional CI/CD integration for continuous testing.",Leyao Liu,https://github.com/sqlancer/auto-sqlancer,https://summerofcode.withgoogle.com/programs/2025/projects/u7MUhGUF
SQLancer,https://www.sqlancer.com,Data,4,https://join.slack.com/t/sqlancer/shared_invite/zt-eozrcao4-ieG29w1LNaBDMF7OB_~ACg,,"java, sql","fuzzing, Automated Testing, Logic bugs, Database systems",Adding Support for the Latest Postgres Version,"SQLancer is a tool that automatically tests DBMS in order to find bugs in their implementations. As of right now, SQLancer supports many great...","SQLancer is a tool that automatically tests DBMS in order to find bugs in their implementations. As of right now, SQLancer
supports many great database systems, however, some of the systems are outdated including one of the most frequently used
databases: PostgreSQL. SQLancer supports Postgre version 12 which became end-of-life in Nov 2024 and many versions along
with critical changes have been made since then. This project aims to advance SQLancer to support the latest version of
Postgres (version 17) by removing necessary deprecations as well as adding new features, by the end of this project, SQLancer
will support additional features such as JSON data types/functions, procedural extensions, advance error handling, and hopefully
reiterate the upgrade to other databases",Yaojie Jia,https://alex-25.gitbook.io/welcome/gsoc,https://summerofcode.withgoogle.com/programs/2025/projects/tvKWpQx8
GNU Octave,https://www.octave.org,Science and medicine,2,,,"c++, hg","mathematics, scientific computing, numerical computation, numerical methods, matlab",Adding clustering *Searcher classes in statistics package,"The GNU Octave Statistics package lacks class definitions for knnsearch and rangesearch, and its KDTree method is currently disabled due to poor...","The GNU Octave Statistics package lacks class definitions for knnsearch and rangesearch, and its KDTree method is currently disabled due to poor performance (GitHub issue #151). This project aims to implement KDTreeSearcher, ExhaustiveSearcher, and hnswSearcher classes, along with the createns helper function, to enhance clustering capabilities. The KDTree implementation will be optimized using a compiled Octave (.oct) library for faster index construction and queries. Each searcher class will include efficient knnsearch and rangesearch methods. Deliverables include optimized implementations, extensive testing, benchmarks, and comprehensive documentation, improving performance, usability, and MATLAB compatibility.",Swayam Shah,https://medium.com/@swayams/gsoc-25-final-report-gnu-octave-27dfc954f9d8,https://summerofcode.withgoogle.com/programs/2025/projects/vf4W0YiX
